Wavelength(nm)	Pump_35(uJ)	Pump_73(uJ)	Pump_140(uJ)	Pump_260(uJ)	Pump_400(uJ)
866	-0.00246995	-0.00211705	-0.00149939	8.8208E-4	0.00132311	0.00105835
866.38	8.8208E-4	0.00238146	8.8208E-4	0.00255809	-6.1731E-4	-0.00202891
866.76	0.00379306	0.00141125	0.00114684	0.00335203	0.00326354	0.00335203
867.14	-3.529E-4	-0.00132311	-8.814E-5	-9.7021E-4	-6.1731E-4	0
867.52	-0.00194042	-0.00291099	-0.00220519	-0.00167601	-0.00246995	-0.00220519
867.9	5.2917E-4	7.058E-4	-0.00194042	-4.4104E-4	-5.2917E-4	3.529E-4
868.28	-6.1731E-4	-7.9394E-4	-7.9394E-4	0.00123498	-0.00211705	-7.058E-4
868.67	-5.2917E-4	0.00105835	-2.6476E-4	7.9394E-4	-8.814E-5	2.6476E-4
869.05	0.00141125	1.7627E-4	8.814E-5	0.00194042	0.00105835	-8.8208E-4
869.43	-0.00273436	-6.1731E-4	-0.00149939	1.7627E-4	-0.00141125	-6.1731E-4
869.81	-0.00238146	0.00211705	6.1731E-4	4.4104E-4	-9.7021E-4	-0.00123498
870.19	0.00423375	0.00185229	6.1731E-4	0.00167601	3.529E-4	0.00458665
870.57	-6.1731E-4	0.0031754	0.00202891	-2.6476E-4	-5.2917E-4	0.0038812
870.95	-0.00105835	7.9394E-4	0.00185229	0.00167601	0.00141125	2.6476E-4
871.33	-0.0038812	-8.8208E-4	-6.1731E-4	-2.6476E-4	-0.0038812	-0.00299913
871.71	-0.00467479	-0.00141125	0	-0.00255809	-0.00114684	-0.00379306
872.09	-1.7627E-4	0.00582163	0.00308726	0.00238146	0.00264623	0.0031754
872.47	0.00123498	0.00105835	-4.4104E-4	0.0035283	-0.00132311	0.0031754
872.85	0.00123498	0.0031754	0.00105835	8.814E-5	-0.00176415	0.00308726
873.23	-0.00211705	-4.4104E-4	0.00105835	-5.2917E-4	-0.0028225	4.4104E-4
873.61	-8.814E-5	-1.7627E-4	0.00105835	0.00361644	9.7021E-4	-3.529E-4
873.99	0.00149939	7.9394E-4	5.2917E-4	3.529E-4	9.7021E-4	0
874.36	-0.00273436	-0.00493955	-0.00273436	-8.8208E-4	-1.7627E-4	-0.00105835
874.74	-0.00238146	-3.529E-4	-0.00141125	8.814E-5	-0.00335203	-0.00105835
875.12	-0.00176415	-1.7627E-4	-0.0031754	-8.814E-5	-0.00123498	9.7021E-4
875.5	-7.058E-4	0.00185229	0.00123498	0.00167601	0	7.058E-4
875.88	0.0031754	0.00176415	0.00132311	0.00211705	0.00379306	0.00441038
876.26	-4.4104E-4	0.00246995	0.00432224	0.00361644	0.00326354	8.8208E-4
876.64	0.00167601	0.00264623	0.00141125	0.00149939	2.6476E-4	7.058E-4
877.02	-0.00211705	-0.00114684	-3.529E-4	-5.2917E-4	0.00114684	-5.2917E-4
877.4	-5.2917E-4	-1.7627E-4	-0.00238146	0.00149939	-0.00264623	-0.00194042
877.78	7.058E-4	0.00299913	0.0031754	0.0031754	0.00141125	0.00167601
878.16	2.6476E-4	0.00105835	0.00158788	3.529E-4	-0.00158788	7.9394E-4
878.54	0.00423375	0.00167601	0.00105835	8.814E-5	0.00176415	0.00194042
878.91	3.529E-4	0.00273436	0.00176415	0.00185229	-0.00158788	-4.4104E-4
879.29	-0.00149939	4.4104E-4	-0.00105835	-0.00211705	-0.00361644	-0.00414561
879.67	3.529E-4	0.00220519	0.00229333	5.2917E-4	7.058E-4	0.00158788
880.05	1.7627E-4	-0.00141125	8.814E-5	-1.7627E-4	-0.00149939	0.00202891
880.43	8.8208E-4	-0.00185229	-0.00211705	1.7627E-4	1.7627E-4	-0.00149939
880.81	-1.7627E-4	-5.2917E-4	1.7627E-4	-8.814E-5	9.7021E-4	-0.00158788
881.19	0.00467479	0.00458665	0.00458665	0.0059979	0.00308726	0.00141125
881.56	8.8208E-4	0.00361644	0.00132311	0.00291099	1.7627E-4	0.00185229
881.94	-7.9394E-4	5.2917E-4	-8.814E-5	2.6476E-4	-3.529E-4	0.00176415
882.32	-0.00255809	0.00149939	-0.00335203	-0.00255809	-0.00114684	7.9394E-4
882.7	7.9394E-4	0.00167601	-6.1731E-4	0.0035283	1.7627E-4	7.9394E-4
883.08	0.00123498	8.8208E-4	0.00211705	-3.529E-4	0.00291099	0.00176415
883.45	-0.00202891	-0.00185229	-0.00546873	-0.00238146	-9.7021E-4	-0.00414561
883.83	-0.00361644	-0.00132311	-0.00238146	0.00149939	-8.8208E-4	-7.058E-4
884.21	0.00114684	0.00211705	9.7021E-4	0.00396934	0.00326354	-5.2917E-4
884.59	-7.9394E-4	8.8208E-4	-9.7021E-4	0	-8.814E-5	-7.9394E-4
884.97	-0.00132311	-8.814E-5	-1.7627E-4	-0.00176415	7.9394E-4	-0.00211705
885.34	0.00176415	-4.4104E-4	0.00220519	0.00123498	3.529E-4	-7.058E-4
885.72	-7.9394E-4	-8.8208E-4	0.00176415	0.00105835	-6.1731E-4	0.00176415
886.1	-4.4104E-4	0.00246995	-3.529E-4	0.00396934	0.00167601	0.00414561
886.48	0.00114684	-4.4104E-4	1.7627E-4	0.00123498	9.7021E-4	-0.00238146
886.85	-5.2917E-4	6.1731E-4	0.00202891	0.00211705	-1.7627E-4	3.529E-4
887.23	3.529E-4	0.00255809	-0.00105835	0.00326354	0.00194042	0.0031754
887.61	-5.2917E-4	8.814E-5	-0.00194042	0.00105835	8.814E-5	-8.8208E-4
887.98	3.529E-4	7.058E-4	-5.2917E-4	0.00344016	7.058E-4	0.00141125
888.36	0.00194042	0.00238146	-2.6476E-4	0.00238146	-2.6476E-4	-0.00211705
888.74	6.1731E-4	-0.00194042	-0.00246995	-1.7627E-4	-0.00114684	-5.2917E-4
889.12	-0.00123498	-0.00149939	-7.058E-4	-0.00202891	-0.00255809	-0.00141125
889.49	-0.00502769	-0.00211705	-0.00467479	-0.00546873	-0.00441038	-0.00626266
889.87	3.529E-4	0	-0.00167601	7.9394E-4	-0.0031754	0.00211705
890.25	0.00255809	0.00141125	0.00114684	-1.7627E-4	0.00220519	0.00441038
890.62	-0.00123498	-7.9394E-4	-5.2917E-4	0.00185229	0	6.1731E-4
891	-8.814E-5	-0.00123498	0.00158788	-0.00167601	-0.00211705	-0.00141125
891.38	4.4104E-4	0.00141125	0.00238146	0.00414561	-8.814E-5	-7.058E-4
891.75	0.00229333	1.7627E-4	0.00105835	-8.8208E-4	-0.00158788	0.0035283
892.13	0.0038812	0.0038812	0.00264623	0.00255809	0.00141125	0.00202891
892.51	-0.00185229	-1.7627E-4	-0.00291099	-2.6476E-4	0	-0.00229333
892.88	1.7627E-4	9.7021E-4	7.9394E-4	0.00238146	8.8208E-4	0.00229333
893.26	-0.00158788	-8.8208E-4	-0.00273436	-8.814E-5	-0.00132311	-0.00176415
893.64	0.00344016	0.00132311	0.00246995	0.00185229	-4.4104E-4	0.00405748
894.01	5.2917E-4	-7.058E-4	7.9394E-4	0.00211705	-0.00105835	-8.814E-5
894.39	0	-8.814E-5	-8.8208E-4	-8.814E-5	-0.00246995	0.00185229
894.76	-7.9394E-4	0.0031754	0.00114684	0.0038812	0.00255809	0.00202891
895.14	-0.00238146	-2.6476E-4	-7.9394E-4	0	-0.00185229	-3.529E-4
895.52	-0.00149939	-9.7021E-4	-0.0038812	0.00176415	0.00149939	-0.00255809
895.89	-6.1731E-4	-0.00158788	0	8.8208E-4	0.00158788	0.00185229
896.27	5.2917E-4	0.00114684	-0.00114684	6.1731E-4	8.8208E-4	0
896.64	0.00194042	0.00229333	-0.00167601	-8.8208E-4	-0.00326354	7.058E-4
897.02	-4.4104E-4	-0.00185229	-0.00123498	0.00158788	-0.00105835	3.529E-4
897.39	5.2917E-4	-9.7021E-4	-0.00123498	0.00141125	-0.00202891	0.00105835
897.77	4.4104E-4	0.00114684	0.00105835	-8.814E-5	-2.6476E-4	7.9394E-4
898.15	7.9394E-4	8.8208E-4	4.4104E-4	-8.814E-5	7.9394E-4	-8.8208E-4
898.52	0.00167601	0.00396934	0.00114684	0.00149939	0.00141125	0.00158788
898.9	0.00220519	7.9394E-4	0.00185229	0.00396934	0.00264623	0.0038812
899.27	-2.6476E-4	8.8208E-4	-0.00185229	0.00123498	0.00105835	0.0038812
899.65	3.529E-4	0.00176415	-5.2917E-4	0.00132311	0.00123498	-5.2917E-4
900.02	0.0038812	0.00291099	0.00158788	0.00167601	1.7627E-4	0.00344016
900.4	-0.00167601	-0.00194042	-0.00246995	8.8208E-4	-0.00105835	-0.00185229
900.77	-0.00246995	-0.00194042	-0.00158788	-0.0028225	-0.00291099	-5.2917E-4
901.15	-3.529E-4	0.00149939	0.00220519	0.00185229	0.00176415	0.00158788
901.52	0.00229333	0.00229333	0.00502769	0.0031754	0.00414561	0.00273436
901.9	-0.00194042	-0.00132311	-0.00167601	-0.00194042	-0.00255809	-0.00141125
902.27	-0.00105835	-0.00238146	0.00158788	-9.7021E-4	-5.2917E-4	-0.00273436
902.65	-5.2917E-4	-2.6476E-4	-9.7021E-4	5.2917E-4	0.00273436	-2.6476E-4
903.02	-0.00299913	-0.00396934	-0.00467479	-0.00344016	-0.00211705	-0.00361644
903.4	-9.7021E-4	-0.00361644	-0.0035283	-0.00176415	-0.00167601	-0.00573349
903.77	0.00149939	-3.529E-4	-5.2917E-4	0.00273436	9.7021E-4	-3.529E-4
904.14	0.00194042	-0.00194042	-0.00238146	-0.00194042	9.7021E-4	-0.00123498
904.52	0.00185229	-0.00123498	0.00229333	0.00132311	-0.00185229	-0.00105835
904.89	0.00149939	6.1731E-4	0.00255809	-1.7627E-4	1.7627E-4	0.00379306
905.27	-0.0028225	-0.00308726	-0.00194042	-0.00141125	-0.00158788	-8.814E-5
905.64	0.00141125	7.058E-4	0.00273436	0.00149939	0.00114684	-0.00141125
906.02	-8.814E-5	9.7021E-4	0.00202891	4.4104E-4	0.00246995	7.9394E-4
906.39	0.00229333	0.00132311	4.4104E-4	6.1731E-4	-7.9394E-4	1.7627E-4
906.76	-7.9394E-4	0	0.00114684	6.1731E-4	-0.00149939	-0.00194042
907.14	0.00211705	0.0028225	0.00273436	0.00335203	0.00502769	0.00202891
907.51	-7.058E-4	0.00246995	0.00123498	-7.9394E-4	-0.00114684	-0.00158788
907.89	2.6476E-4	8.814E-5	0.00202891	0.00176415	5.2917E-4	3.529E-4
908.26	0.00220519	0.00158788	0.00202891	0.00211705	7.058E-4	-0.00273436
908.63	-0.0035283	0.0038812	7.9394E-4	-7.058E-4	-3.529E-4	0.00185229
909.01	-0.0035283	-0.00229333	-0.0028225	-0.00344016	4.4104E-4	-0.0031754
909.38	-0.00564535	-0.00493955	-0.00432224	-0.00229333	-0.00370458	-0.00414561
909.75	8.814E-5	0.00176415	0.00238146	-0.00123498	0.00220519	-3.529E-4
910.13	0.00370458	0.00326354	4.4104E-4	0.00441038	0.0038812	8.8208E-4
910.5	0.00141125	5.2917E-4	0.00149939	0.00194042	8.8208E-4	-0.00114684
910.87	-0.0063508	-0.00132311	-0.00176415	-0.00264623	-7.058E-4	-0.00123498
911.25	-7.058E-4	1.7627E-4	0.00229333	0.00361644	4.4104E-4	0.00220519
911.62	-8.814E-5	0.00299913	8.8208E-4	0.00132311	-0.00132311	-0.00194042
911.99	-0.00344016	-0.00185229	-0.00167601	-0.00326354	-0.00211705	-0.00326354
912.37	-0.00105835	0.00326354	0.0028225	0.00308726	-6.1731E-4	0.00185229
912.74	3.529E-4	6.1731E-4	-0.00158788	4.4104E-4	5.2917E-4	-6.1731E-4
913.11	0.00158788	4.4104E-4	-6.1731E-4	4.4104E-4	-6.1731E-4	-2.6476E-4
913.49	-0.00123498	2.6476E-4	8.814E-5	8.8208E-4	-0.00149939	-0.00132311
913.86	-2.6476E-4	0.00123498	-8.814E-5	-0.00141125	-0.0031754	-7.058E-4
914.23	7.058E-4	-0.00194042	0.00105835	-8.814E-5	0.00194042	0.00176415
914.6	-5.2917E-4	-0.00211705	0.00114684	-9.7021E-4	0.00132311	0.00149939
914.98	0.00202891	0	1.7627E-4	8.8208E-4	1.7627E-4	5.2917E-4
915.35	6.1731E-4	0.00202891	-8.8208E-4	0.00167601	-0.00185229	0
915.72	-5.2917E-4	2.6476E-4	0.00308726	-7.058E-4	-7.058E-4	0.0028225
916.09	8.8208E-4	0.00326354	7.058E-4	7.9394E-4	0.00132311	0.00441038
916.47	-0.00132311	0.00229333	0.00335203	5.2917E-4	0.00167601	0
916.84	0.00246995	-3.529E-4	0.00308726	-8.814E-5	-7.9394E-4	0.00167601
917.21	8.814E-5	7.9394E-4	8.814E-5	0.00238146	-0.00202891	-7.058E-4
917.58	7.9394E-4	-5.2917E-4	1.7627E-4	-5.2917E-4	-0.00158788	0.00158788
917.95	-6.1731E-4	0.00105835	0.00229333	0.00158788	0.00185229	7.9394E-4
918.33	-0.00123498	-2.6476E-4	-0.00149939	2.6476E-4	-6.1731E-4	-0.00335203
918.7	-0.00176415	1.7627E-4	-0.00141125	0.00176415	0.0028225	0
919.07	8.814E-5	7.9394E-4	-4.4104E-4	0.00176415	-0.00167601	8.8208E-4
919.44	0.00194042	9.7021E-4	-0.00326354	2.6476E-4	-0.00202891	9.7021E-4
919.81	-9.7021E-4	-0.00211705	-0.00149939	6.1731E-4	-9.7021E-4	-9.7021E-4
920.19	8.814E-5	0.00299913	0.00114684	0.00185229	0.00211705	-0.00167601
920.56	0.00141125	0.00238146	0.00158788	0.00176415	0.00229333	0.00299913
920.93	0.00202891	0.00149939	0.0038812	0.00194042	6.1731E-4	-8.814E-5
921.3	-0.00485141	-0.0038812	-5.2917E-4	-0.00211705	-0.00273436	-0.00176415
921.67	0.00264623	0.00476328	6.1731E-4	9.7021E-4	0.00229333	0.00246995
922.04	-2.6476E-4	9.7021E-4	-0.00238146	-8.814E-5	-1.7627E-4	0.00238146
922.41	0.00194042	-2.6476E-4	-0.00185229	-0.00158788	7.9394E-4	-4.4104E-4
922.79	0.00105835	4.4104E-4	3.529E-4	0.00185229	7.058E-4	-3.529E-4
923.16	7.058E-4	0.00194042	7.9394E-4	0.00264623	0.00158788	5.2917E-4
923.53	0.00149939	-0.00220519	-0.00229333	-0.00211705	-0.00114684	-0.0031754
923.9	0	0.00255809	0	7.9394E-4	2.6476E-4	0.00185229
924.27	9.7021E-4	-2.6476E-4	-0.00158788	6.1731E-4	-0.00132311	3.529E-4
924.64	-0.00405748	-0.00220519	-0.0035283	-0.00220519	0.00141125	-0.0028225
925.01	0.00123498	-7.9394E-4	-0.00211705	-8.814E-5	-4.4104E-4	9.7021E-4
925.38	-0.00238146	0.00229333	6.1731E-4	0.00105835	-0.00141125	-5.2917E-4
925.75	-0.00176415	-7.058E-4	-0.00211705	-0.00176415	0.00167601	-0.00299913
926.12	-0.00132311	-0.00211705	4.4104E-4	-9.7021E-4	-5.2917E-4	-0.00229333
926.49	4.4104E-4	-5.2917E-4	-3.529E-4	-0.00370458	-0.00405748	-5.2917E-4
926.86	9.7021E-4	-3.529E-4	-1.7627E-4	1.7627E-4	-8.8208E-4	-5.2917E-4
927.24	-0.0031754	-0.00308726	-6.1731E-4	5.2917E-4	-0.00105835	-0.00114684
927.61	-0.00458665	-0.0035283	-0.00158788	-0.00194042	-1.7627E-4	2.6476E-4
927.98	6.1731E-4	-0.00158788	-0.00238146	-9.7021E-4	-0.00255809	-4.4104E-4
928.35	0	-0.00255809	-1.7627E-4	-6.1731E-4	-0.00273436	-4.4104E-4
928.72	-5.2917E-4	-5.2917E-4	0.00308726	-2.6476E-4	-0.00308726	-8.814E-5
929.09	0	-7.9394E-4	0.00273436	-0.00167601	-0.00141125	-0.00105835
929.46	-0.00299913	-0.00123498	-0.00132311	-0.00114684	-0.00132311	-0.00326354
929.83	0.00264623	4.4104E-4	6.1731E-4	0.00326354	3.529E-4	-0.00194042
930.2	7.058E-4	7.058E-4	-9.7021E-4	-2.6476E-4	-7.9394E-4	-0.00299913
930.57	9.7021E-4	-7.9394E-4	-4.4104E-4	-0.00264623	-0.00158788	-0.00238146
930.94	-0.00264623	-0.00114684	-4.4104E-4	5.2917E-4	-8.8208E-4	-0.00176415
931.31	-0.00185229	-0.00326354	-0.00176415	0.00167601	-0.00211705	2.6476E-4
931.68	0.00379306	-0.00158788	-6.1731E-4	-0.00229333	-0.00299913	-0.00114684
932.05	0	-0.00264623	-0.00141125	5.2917E-4	-4.4104E-4	-0.00308726
932.41	-0.00449851	-0.00202891	-0.00132311	-0.00220519	-0.00273436	-0.00194042
932.78	-0.00185229	-7.058E-4	5.2917E-4	-0.00114684	-0.00291099	0.00246995
933.15	0.00264623	0.0059979	-3.529E-4	0.00246995	-5.2917E-4	3.529E-4
933.52	-0.00123498	8.814E-5	-0.00114684	-9.7021E-4	-0.00114684	8.8208E-4
933.89	-0.00123498	-0.00361644	-0.00105835	-0.00185229	-7.9394E-4	-0.00194042
934.26	0.00273436	-4.4104E-4	-9.7021E-4	0.00229333	4.4104E-4	4.4104E-4
934.63	-0.00211705	0	-6.1731E-4	-0.00158788	-0.00511583	-7.058E-4
935	9.7021E-4	0.0038812	0.00299913	0.00441038	0.00291099	0.0038812
935.37	0.00255809	0.00114684	0.0035283	0.00167601	0.00264623	0.00114684
935.74	6.1731E-4	1.7627E-4	-1.7627E-4	3.529E-4	-0.00246995	-0.00255809
936.11	0.00211705	8.8208E-4	-8.814E-5	6.1731E-4	0.00467479	0.00149939
936.48	0.00176415	-8.8208E-4	-8.814E-5	-8.814E-5	-0.00167601	-0.00211705
936.84	-0.00264623	-0.00123498	-0.00114684	-0.00167601	-0.00308726	-7.058E-4
937.21	0.00220519	0.00573349	0.0038812	0.00123498	0.00361644	4.4104E-4
937.58	0.00264623	9.7021E-4	9.7021E-4	0.00564535	0.00229333	0.00194042
937.95	0.00105835	8.814E-5	3.529E-4	-3.529E-4	0.00167601	-4.4104E-4
938.32	-3.529E-4	-9.7021E-4	0.00123498	-7.058E-4	8.814E-5	0.00299913
938.69	-0.00255809	-0.00185229	-0.00123498	-0.00185229	-0.00273436	0.00158788
939.06	-7.058E-4	-0.00105835	-1.7627E-4	0.00167601	0.00264623	-1.7627E-4
939.42	7.9394E-4	0.00149939	0.00114684	7.058E-4	0.00414561	0.00202891
939.79	8.8208E-4	8.814E-5	3.529E-4	-7.058E-4	3.529E-4	-3.529E-4
940.16	8.8208E-4	2.6476E-4	-0.00167601	0	0.00220519	4.4104E-4
940.53	-8.8208E-4	-0.00299913	-0.00273436	-0.00105835	-9.7021E-4	8.814E-5
940.9	0.00176415	0.00264623	0.00202891	0.00149939	-2.6476E-4	-0.00255809
941.26	1.7627E-4	-8.8208E-4	0.00105835	0.00194042	0.00132311	6.1731E-4
941.63	-8.814E-5	0.00176415	-1.7627E-4	0.00264623	-1.7627E-4	0.0035283
942	-6.1731E-4	-4.4104E-4	-0.00370458	-0.00105835	-0.00458665	-0.00370458
942.37	-0.00114684	0.00149939	-7.9394E-4	-0.00264623	-0.00344016	-8.814E-5
942.74	0.00229333	0.00326354	0.00264623	0.00238146	7.9394E-4	0.00194042
943.1	8.814E-5	6.1731E-4	0.00158788	0.00326354	-0.00123498	0.00123498
943.47	-8.8208E-4	0.00123498	0.00149939	0.00291099	9.7021E-4	0
943.84	9.7021E-4	0.00123498	0.00344016	8.8208E-4	1.7627E-4	-4.4104E-4
944.21	-4.4104E-4	8.8208E-4	0.00255809	0.00291099	-0.00176415	0.00114684
944.57	-9.7021E-4	-8.814E-5	-8.814E-5	-3.529E-4	-4.4104E-4	-0.00238146
944.94	0.00114684	0.00105835	0.00149939	-0.00167601	-0.00238146	-8.814E-5
945.31	-0.00167601	-4.4104E-4	0.00114684	-8.814E-5	-0.00229333	-0.00229333
945.67	1.7627E-4	-0.00273436	-0.00123498	0.00114684	-0.00238146	-0.00229333
946.04	5.2917E-4	0.00132311	0.00273436	0.00255809	0.00370458	0.00132311
946.41	-0.00273436	-0.00158788	-0.00194042	-5.2917E-4	-0.00264623	-0.00361644
946.78	-7.9394E-4	-5.2917E-4	-6.1731E-4	-0.00202891	-6.1731E-4	-0.00141125
947.14	0.0031754	0.00308726	0.00194042	6.1731E-4	0.00202891	9.7021E-4
947.51	0.00220519	0.00511583	0.00238146	0.00564535	0.00141125	0.00149939
947.88	-8.814E-5	0.00211705	8.8208E-4	0.00149939	-8.814E-5	0.00229333
948.24	-1.7627E-4	0.00149939	-2.6476E-4	-6.1731E-4	-2.6476E-4	0.00220519
948.61	0.00449851	2.6476E-4	0.00335203	7.058E-4	-7.058E-4	-0.00141125
948.98	-8.8208E-4	2.6476E-4	-0.00132311	9.7021E-4	-4.4104E-4	0.00185229
949.34	0	0.00255809	0.00185229	0.00123498	0.00176415	0.0035283
949.71	-2.6476E-4	-5.2917E-4	-0.00149939	5.2917E-4	-7.9394E-4	8.814E-5
950.08	0.00361644	8.814E-5	-9.7021E-4	-0.00132311	4.4104E-4	-0.00202891
950.44	-0.00202891	0.00132311	-7.9394E-4	0.00141125	-0.00105835	-5.2917E-4
950.81	7.9394E-4	0.00220519	-3.529E-4	-6.1731E-4	-0.00185229	0.00123498
951.17	-0.00105835	0.00211705	0	0.00185229	0.00194042	0.00176415
951.54	0.00361644	0.00485141	-0.00141125	0.00396934	0.0038812	9.7021E-4
951.91	4.4104E-4	-4.4104E-4	-0.00238146	7.9394E-4	-0.00149939	-0.00167601
952.27	1.7627E-4	0.00114684	6.1731E-4	0	5.2917E-4	2.6476E-4
952.64	-0.00114684	-0.00379306	-8.8208E-4	-0.00167601	-0.00211705	-0.00414561
953	8.8208E-4	0.00370458	0.00229333	0.00202891	0.00132311	-7.058E-4
953.37	-0.00105835	0.00149939	-1.7627E-4	-0.00105835	5.2917E-4	-0.00132311
953.74	-0.00132311	-7.058E-4	-7.9394E-4	0.00149939	-0.00246995	-0.00308726
954.1	-0.00432224	-0.00149939	-0.00123498	0	-0.00185229	-0.00105835
954.47	-3.529E-4	0.00167601	0.00149939	0.00273436	-0.00176415	0.00167601
954.83	-7.9394E-4	0.00291099	0.00326354	0.00105835	0.0028225	0.00123498
955.2	8.8208E-4	5.2917E-4	-0.00220519	-0.00211705	7.9394E-4	-1.7627E-4
955.56	7.058E-4	7.058E-4	0.00167601	0.00229333	0.00194042	1.7627E-4
955.93	0.00141125	0.00229333	-9.7021E-4	0.0031754	0.00123498	0.00335203
956.29	-0.00123498	0.00176415	0.00185229	0	-7.058E-4	0.00105835
956.66	0.00335203	2.6476E-4	6.1731E-4	0.00105835	0.00141125	0.00202891
957.02	0.00379306	-6.1731E-4	0.00220519	0.00194042	7.058E-4	7.9394E-4
957.39	8.8208E-4	0.00264623	5.2917E-4	8.814E-5	6.1731E-4	-0.00185229
957.75	0.00211705	0.00149939	-8.814E-5	0.00194042	7.9394E-4	0.00132311
958.12	0.00114684	0.00246995	8.8208E-4	0.0031754	-3.529E-4	0.00158788
958.48	0.00132311	0.00194042	0.00123498	0.00158788	0	0.00123498
958.85	0.00211705	0.00308726	-7.9394E-4	-0.00114684	0.00211705	9.7021E-4
959.21	0.00538059	0.00255809	0.00467479	0.00211705	0.00379306	0.00538059
959.58	-0.00105835	-3.529E-4	-9.7021E-4	-0.00326354	7.058E-4	6.1731E-4
959.94	0.00246995	-1.7627E-4	7.9394E-4	0.00211705	3.529E-4	0.00344016
960.31	-0.00441038	-9.7021E-4	-4.4104E-4	-6.1731E-4	-0.00246995	-0.00291099
960.67	0	0.0038812	0.00194042	0.00229333	0.00105835	0.00141125
961.04	-0.00291099	7.9394E-4	-4.4104E-4	0.00229333	-0.00105835	-0.00238146
961.4	1.7627E-4	5.2917E-4	0.00379306	-7.058E-4	-0.00105835	7.058E-4
961.77	0.0028225	-7.9394E-4	-0.00132311	-0.00229333	-7.058E-4	-0.00123498
962.13	4.4104E-4	-6.1731E-4	0.00105835	6.1731E-4	0.00141125	-0.00176415
962.49	0.00246995	0.00176415	0.00220519	8.814E-5	0.00405748	3.529E-4
962.86	0.00246995	0.00202891	-0.00105835	-0.00238146	3.529E-4	-8.814E-5
963.22	0.00202891	6.1731E-4	7.9394E-4	0.00105835	-0.00105835	0.00335203
963.59	-0.00105835	0.00308726	5.2917E-4	0.00255809	-8.8208E-4	7.9394E-4
963.95	-0.00291099	-8.814E-5	-0.00211705	-0.00176415	-0.00194042	-0.00211705
964.31	-7.058E-4	0.00335203	-1.7627E-4	0.00176415	-0.00255809	-5.2917E-4
964.68	-0.00229333	-0.00220519	-0.00141125	-0.00158788	-0.00229333	8.814E-5
965.04	0.00344016	-0.00185229	-0.00141125	1.7627E-4	1.7627E-4	0.00132311
965.4	0.00176415	0.00229333	-9.7021E-4	6.1731E-4	-0.00167601	4.4104E-4
965.77	-0.00123498	0.00246995	-5.2917E-4	0.00158788	-9.7021E-4	-5.2917E-4
966.13	0.00176415	9.7021E-4	7.9394E-4	0.00194042	0.00176415	0.00291099
966.5	-4.4104E-4	0.00105835	-0.00246995	-0.00149939	-7.9394E-4	-2.6476E-4
966.86	-7.058E-4	7.058E-4	-0.00299913	9.7021E-4	-6.1731E-4	0.00299913
967.22	0.00123498	0.00732101	0.00361644	0.00564535	0.00185229	0.00396934
967.59	-4.4104E-4	0.00194042	-8.814E-5	0.00220519	0.00141125	8.814E-5
967.95	-7.058E-4	-0.00238146	-0.00123498	-4.4104E-4	-7.058E-4	-0.00211705
968.31	0.00379306	0.0028225	0.00264623	4.4104E-4	0.00238146	-1.7627E-4
968.67	0.00176415	-0.00246995	-0.00308726	-0.00185229	-0.00105835	-0.00238146
969.04	0.00273436	0.00344016	0.00123498	0.00370458	-0.00423375	0.00405748
969.4	0	-2.6476E-4	-0.00264623	-0.00185229	-0.00141125	-9.7021E-4
969.76	0.00176415	7.9394E-4	-0.00202891	0.00141125	0.00211705	-8.8208E-4
970.13	-0.00123498	7.058E-4	-0.00432224	0.00149939	-7.058E-4	8.814E-5
970.49	-5.2917E-4	0.00158788	0.00158788	0.00132311	-8.8208E-4	0.00141125
970.85	-0.00141125	0.00105835	-7.9394E-4	-6.1731E-4	-0.00176415	0.00132311
971.21	7.058E-4	7.058E-4	-0.00132311	0.00291099	-7.058E-4	0.00158788
971.58	0	0.00220519	0.00132311	0.00194042	0.00246995	0.00132311
971.94	4.4104E-4	0.00370458	0.00423375	0.00255809	8.8208E-4	0.00132311
972.3	0.00273436	0.00291099	6.1731E-4	0.00493955	0.00326354	0.0038812
972.66	0.00123498	0	-5.2917E-4	0.00273436	0.00105835	-3.529E-4
973.03	0.00141125	0.00176415	-0.00105835	5.2917E-4	0.00105835	-0.00114684
973.39	0.00176415	0.00141125	2.6476E-4	0.00238146	0.00194042	9.7021E-4
973.75	-0.00141125	4.4104E-4	-5.2917E-4	0	0.00132311	-9.7021E-4
974.11	-0.00202891	-0.00123498	-0.00238146	-0.00141125	-0.00299913	-0.00141125
974.47	0.00167601	0.00158788	-4.4104E-4	0.00158788	0.0035283	0.00299913
974.84	1.7627E-4	-3.529E-4	0	-0.00114684	0.00176415	-3.529E-4
975.2	-0.00123498	-3.529E-4	-0.00211705	8.8208E-4	6.1731E-4	-0.00211705
975.56	0.00123498	0.00511583	0.00114684	0.00141125	0.00167601	8.8208E-4
975.92	-7.058E-4	-4.4104E-4	0.00176415	-0.00370458	-9.7021E-4	-0.00158788
976.28	-7.9394E-4	-0.00114684	-0.00220519	-0.00255809	0	-0.00326354
976.64	0.00185229	0.00194042	-0.00211705	0.00176415	-3.529E-4	-0.00123498
977.01	0.00344016	0.00229333	0.00141125	0.00220519	7.058E-4	0.00158788
977.37	7.9394E-4	4.4104E-4	-7.058E-4	-7.058E-4	8.814E-5	-0.00467479
977.73	-0.0028225	-7.9394E-4	1.7627E-4	0.00132311	-7.058E-4	-0.00220519
