time (ns)	S2_61uJ(%)	S2_176uJ(%)	S2_400uJ(%)	
374.475	99.59741	95.709278	87.534142
374.5	99.221541	95.766052	87.549908
374.525	98.7925	95.603261	87.635033
374.55	98.385533	95.253148	87.697833
374.575	98.001926	94.863087	87.596467
374.6	97.664754	94.464148	87.276825
374.625	97.4425	94.073774	86.86325
374.65	97.404098	93.707878	86.442175
374.675	97.557615	93.422965	86.021458
374.7	97.818385	93.219052	85.616158
374.725	98.124992	93.024522	85.413183
374.75	98.393254	92.796383	85.584675
374.775	98.570066	92.633765	86.013658
374.8	98.692311	92.650035	86.4264
374.825	98.899803	92.853261	86.731158
374.85	99.291025	93.138043	86.972292
374.875	99.881008	93.373574	87.1048
374.9	100.57123	93.495626	87.089442
374.925	101.246344	93.511965	87.01153
374.95	101.737025	93.536313	87.019271
374.975	101.96741	93.666617	87.073797
375	101.944754	93.870348	87.074273
375.025	101.875492	94.000348	87.05082
375.05	101.913721	93.976304	87.120817
375.075	102.043934	93.829226	87.2689
375.1	102.105762	93.667113	87.377825
375.125	102.036205	93.569104	87.4402
375.15	101.898443	93.658922	87.50275
375.175	101.706705	94.017122	87.511017
375.2	101.484115	94.464513	87.3781
375.225	101.307779	94.806313	87.182808
375.25	101.231205	95.017678	87.058292
375.275	101.131852	95.25327	87.003592
375.3	100.924008	95.546809	86.887
375.325	100.57132	95.766496	86.605997
375.35	100.172434	95.749791	86.169163
375.375	99.797025	95.521652	85.631792
375.4	99.54368	95.171835	85.093166
375.425	99.498066	94.773078	84.734358
375.45	99.643902	94.472583	84.687809
375.475	99.858131	94.382522	84.874771
375.5	100.06527	94.520965	85.101197
375.525	100.234475	94.789348	85.280658
375.55	100.356844	95.082574	85.475179
375.575	100.372131	95.375374	85.655235
375.6	100.326049	95.628104	85.732673
375.625	100.310951	95.880148	85.740589
375.65	100.372131	96.164617	85.802789
375.675	100.456852	96.547472	85.990225
375.7	100.494844	96.961877	86.255575
375.725	100.472008	97.247215	86.5517
375.75	100.372189	97.255349	86.848183
375.775	100.188459	96.970503	87.089675
375.8	100.004385	96.433363	87.229733
375.825	99.896484	95.733123	87.354325
375.85	99.881434	95.017174	87.549208
375.875	99.889279	94.374635	87.744804
375.9	99.881205	93.788565	87.783853
375.925	99.90427	93.25187	87.744448
375.95	99.965336	92.877652	87.783133
375.975	100.004213	92.820322	87.900808
376	99.988877	93.007896	88.017883
376.025	99.904164	93.292617	88.173642
376.05	99.735484	93.658383	88.524233
376.075	99.459902	94.073713	88.976717
376.1	99.191049	94.440235	89.327842
376.125	99.121836	94.651783	89.475517
376.15	99.328795	94.724817	89.538017
376.175	99.643426	94.757557	89.53045
376.2	99.858648	94.757183	89.35105
376.225	99.927148	94.756757	89.007717
376.25	99.935402	94.81427	88.641592
376.275	99.9275	94.903713	88.267017
376.3	99.858295	94.952157	87.892983
376.325	99.766549	94.871035	87.550017
376.35	99.720123	94.732522	87.323183
376.375	99.705082	94.610965	87.159792
376.4	99.689689	94.537548	86.956883
376.425	99.712525	94.537304	86.793017
376.45	99.920074	94.667243	86.785158
376.475	100.334008	94.976496	86.918192
376.5	100.809475	95.367122	87.113133
376.525	101.138984	95.693017	87.440633
376.55	101.262172	95.888287	87.962833
376.575	101.146426	95.953009	88.501225
376.6	100.809074	95.847235	88.812533
376.625	100.203582	95.5786	88.905983
376.65	99.436836	95.2532	88.874792
376.675	98.715295	94.976922	88.6961
376.7	98.178475	94.74127	88.290567
376.725	97.764664	94.569965	87.791575
376.75	97.357705	94.570217	87.393483
376.775	97.005198	94.806061	87.050925
376.8	96.790507	95.107426	86.637058
376.825	96.782837	95.294574	86.169442
376.85	96.974695	95.334522	85.818308
376.875	97.319303	95.359626	85.5926
376.9	97.71877	95.383296	85.374092
376.925	98.079008	95.480878	85.155818
376.95	98.35482	95.684426	85.078199
376.975	98.546672	95.961443	85.163258
377	98.646197	96.124417	85.43665
377.025	98.676869	96.034913	85.998133
377.05	98.63109	95.709009	86.894908
377.075	98.515746	95.302426	87.962875
377.1	98.286361	94.919878	88.937333
377.125	97.986943	94.618887	89.717683
377.15	97.657148	94.366643	90.34125
377.175	97.327582	94.090304	90.707675
377.2	97.012951	93.682852	90.707375
377.225	96.790828	93.170739	90.418983
377.25	96.783221	92.682165	90.044408
377.275	97.013197	92.356574	89.6162
377.3	97.465541	92.25893	89.046442
377.325	97.971516	92.356504	88.375975
377.35	98.370344	92.658243	87.814842
377.375	98.569934	93.121965	87.409667
377.4	98.631295	93.70767	87.043117
377.425	98.661852	94.342635	86.598
377.45	98.639254	94.968904	86.1308
377.475	98.516533	95.529835	85.756333
377.5	98.240246	95.952938	85.514667
377.525	97.933516	96.164925	85.491392
377.55	97.764893	96.173062	85.764008
377.575	97.764484	95.994118	86.255442
377.6	97.902311	95.611263	86.777817
377.625	98.12491	95.082757	87.183175
377.65	98.431877	94.585991	87.495325
377.675	98.715189	94.34233	87.713717
377.7	98.860967	94.342339	87.853833
377.725	98.876541	94.488922	87.939483
377.75	98.899844	94.765191	88.033233
377.775	98.991943	95.147557	88.103408
377.8	99.198434	95.521835	88.087458
377.825	99.505861	95.717426	88.032933
377.85	99.889402	95.693139	88.001858
377.875	100.2415	95.529783	87.939117
377.9	100.51023	95.237043	87.752033
377.925	100.72532	94.830209	87.416917
377.95	100.90868	94.36667	87.081917
377.975	101.031623	94.041574	86.886625
378	101.116098	93.96773	86.793475
378.025	101.238582	94.097922	86.785558
378.05	101.484598	94.277365	86.887167
378.075	101.768328	94.423765	87.003842
378.1	101.882902	94.472461	86.996042
378.125	101.698713	94.40687	86.863067
378.15	101.23918	94.293774	86.77735
378.175	100.556164	94.228365	86.769967
378.2	99.743352	94.212096	86.738475
378.225	98.999279	94.187435	86.637458
378.25	98.478033	94.130852	86.543942
378.275	98.170664	94.065887	86.465667
378.3	98.071197	94.033026	86.388108
378.325	98.239811	94.016939	86.434358
378.35	98.615631	94.032896	86.777925
378.375	98.968443	94.082139	87.354883
378.4	99.099057	94.138904	87.838042
378.425	99.022123	94.155113	88.033458
378.45	98.907664	94.138648	87.955425
378.475	98.807607	94.0815	87.650608
378.5	98.815098	93.959448	87.214008
378.525	99.022303	93.845597	86.87085
378.55	99.39818	93.821249	86.762167
378.575	99.781844	93.8951	86.809242
378.6	100.049762	93.911065	86.824717
378.625	100.149582	93.780821	86.746325
378.65	100.119254	93.618463	86.629117
378.675	99.919615	93.544863	86.489175
378.7	99.55141	93.569087	86.294408
378.725	99.083557	93.617983	86.130425
378.75	98.593049	93.675443	86.0759
378.775	98.140533	93.723643	86.153808
378.8	97.825484	93.666696	86.317625
378.825	97.76418	93.431174	86.645483
378.85	97.910262	93.089565	87.167383
378.875	98.186197	92.820504	87.751967
378.9	98.623311	92.755417	88.25125
378.925	99.206557	92.991313	88.617858
378.95	99.781607	93.496096	88.944942
378.975	100.126631	94.179878	89.210842
379	100.210992	94.879617	89.34275
379.025	100.203443	95.472835	89.288408
379.05	100.226508	95.929217	89.062342
379.075	100.256951	96.196911	88.695975
379.1	100.264623	96.230011	88.20455
379.125	100.241549	95.961623	87.713192
379.15	100.2035	95.464665	87.300333
379.175	100.111754	94.797709	86.909858
379.2	99.988975	94.073299	86.473675
379.225	99.943074	93.431127	86.021467
379.25	100.042656	93.023924	85.670808
379.275	100.295811	92.901754	85.483133
379.3	100.625377	92.967287	85.491458
379.325	100.924672	93.080643	85.717108
379.35	101.062795	93.154374	86.130317
379.375	100.970582	93.162391	86.559242
379.4	100.610049	93.097739	86.809058
379.425	100.034885	93.064817	86.8634
379.45	99.290803	93.260226	86.839825
379.475	98.43191	93.723826	86.76965
379.5	97.511025	94.341896	86.675908
379.525	96.752131	94.952391	86.645492
379.55	96.337902	95.538043	86.684367
379.575	96.315008	96.124322	86.73115
379.6	96.66782	96.60413	86.7305
379.625	97.32718	96.831583	86.816333
379.65	98.079279	96.766678	87.112575
379.675	98.631443	96.514383	87.510792
379.7	98.807844	96.107496	87.830608
379.725	98.684893	95.562904	88.010075
379.75	98.516098	94.960426	88.11085
379.775	98.500467	94.407635	88.103117
379.8	98.730795	93.902478	87.986392
379.825	99.16773	93.414843	87.814433
379.85	99.643492	93.072913	87.713542
379.875	99.965557	92.975461	87.68205
379.9	100.080549	93.064957	87.713592
379.925	100.065795	93.268313	87.846325
379.95	99.958303	93.58527	88.056075
379.975	99.666803	93.960174	88.15755
380	99.213705	94.171539	88.103317
380.025	98.799713	94.049487	88.002058
380.05	98.592516	93.682783	88.033008
380.075	98.584967	93.325391	88.181458
380.1	98.661787	93.023965	88.360925
380.125	98.730762	92.71527	88.579133
380.15	98.799672	92.486817	88.766333
380.175	98.860975	92.511661	88.633475
380.2	98.960631	92.780174	88.002
380.225	99.237033	93.073157	87.081825
380.25	99.751025	93.268261	86.263075
380.275	100.425492	93.357643	85.717225
380.3	101.162426	93.389826	85.413142
380.325	101.898074	93.414617	85.389767
380.35	102.550697	93.487913	85.6626
380.375	102.979557	93.634122	86.115183
380.4	103.087221	93.71573	86.535658
380.425	102.88768	93.560939	86.839708
380.45	102.442598	93.137896	87.035175
380.475	101.829369	92.665904	87.06625
380.5	101.146475	92.381	86.832317
380.525	100.571656	92.381061	86.3566
380.55	100.249352	92.649696	85.787425
380.575	100.218861	93.129748	85.233792
380.6	100.35668	93.675087	84.726933
380.625	100.510541	94.073783	84.329283
380.65	100.55609	94.2116	84.11875
380.675	100.387762	94.089861	83.994
380.7	99.996426	93.838061	83.908183
380.725	99.56727	93.569304	83.986208
380.75	99.27523	93.455078	84.251308
380.775	99.183484	93.495635	84.547592
380.8	99.206672	93.593217	84.67235
380.825	99.282959	93.609557	84.73475
380.85	99.37477	93.512539	84.875142
380.875	99.420787	93.349435	85.054467
380.9	99.459721	93.179061	85.132383
380.925	99.536361	92.991861	85.210408
380.95	99.627975	92.8854	85.483317
380.975	99.620246	92.86993	85.958992
381	99.466844	92.886017	86.450483
381.025	99.267541	92.902287	86.886675
381.05	99.122164	92.950478	87.323108
381.075	99.091434	93.04873	87.69745
381.1	99.245008	93.137861	87.892392
381.125	99.59027	93.24407	87.877217
381.15	100.011992	93.487791	87.720792
381.175	100.311172	93.886913	87.401742
381.2	100.395598	94.342188	86.870917
381.225	100.341205	94.740757	86.278717
381.25	100.23418	95.098643	85.880925
381.275	100.0655	95.423983	85.78735
381.3	99.820361	95.603673	85.943717
381.325	99.566672	95.497589	86.302167
381.35	99.420885	95.171817	86.910617
381.375	99.444303	94.748661	87.690133
381.4	99.636041	94.342148	88.376017
381.425	99.881189	94.000043	88.797017
381.45	100.06509	93.772348	88.898975
381.475	100.134238	93.658687	88.688258
381.5	100.165041	93.634287	88.251475
381.525	100.211418	93.642052	87.80725
381.55	100.21909	93.740504	87.549575
381.575	100.111246	93.983983	87.393625
381.6	99.942279	94.350748	87.152083
381.625	99.873434	94.699809	86.840125
381.65	99.988361	94.992904	86.636917
381.675	100.157803	95.196313	86.574958
381.7	100.295385	95.294504	86.5205
381.725	100.39509	95.269652	86.403242
381.75	100.495148	95.188339	86.310033
381.775	100.602402	95.188272	86.223967
381.8	100.732434	95.310257	86.130867
381.825	100.878098	95.521872	86.1464
381.85	100.94741	95.733302	86.372467
381.875	100.816844	95.945291	86.746692
381.9	100.494951	96.132497	87.11335
381.925	100.134582	96.254421	87.43275
381.95	99.835631	96.253858	87.75245
381.975	99.543885	96.140563	88.0334
382	99.22141	95.993666	88.150008
382.025	98.991607	95.9695	88.1187
382.05	99.007352	96.140427	88.049
382.075	99.283115	96.44912	87.90805
382.1	99.643475	96.660923	87.650792
382.125	99.988615	96.620553	87.346633
382.15	100.295344	96.376583	87.121158
382.175	100.517598	96.099507	86.949075
382.2	100.66391	95.85591	86.809192
382.225	100.740311	95.611323	86.722942
382.25	100.73259	95.334748	86.761817
382.275	100.625443	94.976991	86.855742
382.3	100.402902	94.464574	86.918242
382.325	100.142197	93.715574	87.043125
382.35	99.943074	92.861417	87.355025
382.375	99.850279	92.153652	87.721567
382.4	99.774	91.779113	87.924117
382.425	99.628098	91.763339	87.978517
382.45	99.428631	91.966191	88.048275
382.475	99.275352	92.243078	88.1347
382.5	99.183549	92.479043	88.119217
382.525	99.20627	92.616991	88.009575
382.55	99.367336	92.658183	87.924217
382.575	99.674189	92.747443	87.853742
382.6	100.057443	93.007939	87.721367
382.625	100.541098	93.45527	87.580717
382.65	101.123713	93.960043	87.48745
382.675	101.599582	94.350722	87.3549
382.7	101.745139	94.521278	87.019133
382.725	101.461475	94.488609	86.535575
382.75	100.893795	94.374687	86.106713
382.775	100.226238	94.277113	85.842073
382.8	99.658623	94.196061	85.701956
382.825	99.306107	94.146748	85.66243
382.85	99.191361	94.163522	85.772068
382.875	99.222098	94.269357	86.036883
382.9	99.305877	94.390722	86.372292
382.925	99.444098	94.431652	86.715208
382.95	99.590115	94.375009	87.06615
382.975	99.689467	94.195939	87.355017
383	99.735959	93.862461	87.533942
383.025	99.797197	93.398426	87.604358
383.05	99.873541	92.943087	87.581025
383.075	99.889115	92.665826	87.440842
383.1	99.804861	92.478617	87.198525
383.125	99.758246	92.259061	86.949242
383.15	99.87341	91.998757	86.73895
383.175	100.057475	91.868635	86.473717
383.2	100.119303	91.974722	86.099492
383.225	99.996648	92.258887	85.725325
383.25	99.827451	92.617574	85.475567
383.275	99.750574	93.040678	85.319608
383.3	99.773885	93.553217	85.186933
383.325	99.888639	94.073774	85.139967
383.35	100.065172	94.472287	85.280267
383.375	100.172844	94.611043	85.522292
383.4	100.09627	94.480174	85.725383
383.425	99.827541	94.138861	85.927942
383.45	99.513549	93.740226	86.317408
383.475	99.259689	93.430913	86.948825
383.5	99.076025	93.324817	87.635192
383.525	98.922574	93.406374	88.212575
383.55	98.815074	93.618478	88.617875
383.575	98.792066	93.797165	88.867217
383.6	98.884631	93.764496	88.914367
383.625	99.083393	93.512078	88.851392
383.65	99.344582	93.22767	88.828117
383.675	99.582459	93.170652	88.797167
383.7	99.681992	93.423078	88.594425
383.725	99.58223	93.894757	88.2199
383.75	99.397811	94.415748	87.861925
383.775	99.229779	94.797852	87.612217
383.8	99.129303	94.95233	87.401625
383.825	99.06841	94.911461	87.269242
383.85	98.983803	94.813939	87.331325
383.875	98.838533	94.692452	87.635542
383.9	98.723369	94.447974	88.06405
383.925	98.768852	93.967913	88.508633
383.95	98.937934	93.406304	88.875358
383.975	99.09168	93.080713	89.08535
384	99.176049	93.12947	89.077975
384.025	99.229156	93.512574	88.88315
384.05	99.222074	94.106417	88.602083
384.075	99.114697	94.846916	88.32905
384.1	98.94532	95.586851	88.157442
384.125	98.830861	96.124117	88.236192
384.15	98.830279	96.31095	88.617508
384.175	98.93818	96.254617	89.17935
384.2	99.076238	95.961583	89.639408
384.225	99.137311	95.350965	89.795133
384.25	99.053295	94.463957	89.68585
384.275	98.861607	93.577009	89.460017
384.3	98.74627	92.934713	89.16335
384.325	98.800131	92.560243	88.859725
384.35	98.961139	92.340617	88.609908
384.375	99.075656	92.218322	88.438175
384.4	99.137484	92.218261	88.2746
384.425	99.137311	92.299687	88.04055
384.45	99.068041	92.349061	87.77585
384.475	98.884615	92.291548	87.487275
384.5	98.67741	92.113165	87.206742
384.525	98.623484	91.917635	87.003942
384.55	98.792221	91.852043	86.94115
384.575	99.114	92.006826	87.011267
384.6	99.528459	92.413974	87.152042
384.625	99.973246	93.007696	87.354833
384.65	100.356787	93.731722	87.580667
384.675	100.586762	94.4806	87.697392
384.7	100.655844	95.15613	87.666558
384.725	100.702336	95.652522	87.604242
384.75	100.740033	95.945435	87.596267
384.775	100.70227	96.059035	87.5496
384.8	100.56368	96.017922	87.408883
384.825	100.395123	95.814878	87.198767
384.85	100.303139	95.50593	87.050483
384.875	100.272336	95.123017	86.995717
384.9	100.303426	94.634826	87.0353
384.925	100.463967	94.040791	87.144458
384.95	100.756	93.430852	87.276292
384.975	100.993467	92.967252	87.362242
385	101.016361	92.747435	87.323317
385.025	100.81718	92.738922	87.175167
385.05	100.509918	92.837122	87.034992
385.075	100.111033	93.023696	86.863383
385.1	99.666541	93.2522	86.629167
385.125	99.275443	93.49593	86.426608
385.15	99.014492	93.682887	86.442092
385.175	98.799566	93.723757	86.699833
385.2	98.539262	93.553391	87.035242
385.225	98.34741	93.146313	87.323458
385.25	98.385762	92.609304	87.541608
385.275	98.608008	92.047383	87.643158
385.3	98.823287	91.59987	87.588875
385.325	98.914975	91.372113	87.495433
385.35	98.884361	91.526765	87.541742
385.375	98.761238	92.080243	87.791742
385.4	98.616221	92.852974	88.165667
385.425	98.500418	93.560974	88.618042
385.45	98.454631	94.016565	89.108875
385.475	98.447205	94.1634	89.530125
385.5	98.43959	94.04073	89.725075
385.525	98.401189	93.68353	89.670433
385.55	98.324664	93.219748	89.451925
385.575	98.163484	92.78	89.117108
385.6	97.918049	92.44627	88.719075
385.625	97.711082	92.235217	88.33675
385.65	97.657221	92.145783	88.1111
385.675	97.795336	92.10473	88.025675
385.7	98.086369	92.064235	87.955258
385.725	98.485844	91.990565	87.869475
385.75	98.914869	91.93367	87.791442
385.775	99.252336	91.885348	87.643042
385.8	99.474689	91.82807	87.346733
385.825	99.774213	91.746391	86.925842
385.85	100.2495	91.67353	86.489117
385.875	100.770689	91.624713	86.060133
385.9	101.177541	91.584348	85.65525
385.925	101.446098	91.559322	85.358708
385.95	101.63018	91.641122	85.335108
385.975	101.691598	91.835783	85.553408
386	101.65273	92.104478	85.88085
386.025	101.599336	92.34087	86.255192
386.05	101.591607	92.568757	86.660433
386.075	101.51509	92.829191	87.066025
386.1	101.330492	93.056887	87.378233
386.125	101.123934	93.138252	87.58835
386.15	101.008533	93.040609	87.759783
386.175	100.955484	92.90247	87.87675
386.2	100.947344	92.837	87.845617
386.225	101.016779	92.918365	87.651158
386.25	101.208107	93.105696	87.35485
386.275	101.407393	93.317304	87.058367
386.3	101.47641	93.487678	86.847767
386.325	101.330623	93.626557	86.754433
386.35	100.963	93.683443	86.785383
386.375	100.395033	93.642757	86.871458
386.4	99.689885	93.50407	86.949133
386.425	99.022738	93.325191	87.027525
386.45	98.53932	93.145939	87.175675
386.475	98.247352	92.991843	87.448175
386.5	98.101639	92.820357	87.783767
386.525	98.048016	92.576261	88.134483
386.55	98.048254	92.243339	88.438292
386.575	98.063828	91.917443	88.696208
386.6	98.178926	91.738809	88.929725
386.625	98.470025	91.762539	89.218117
386.65	98.861287	91.934026	89.569483
386.675	99.183352	92.194087	89.896558
386.7	99.421352	92.463035	90.075842
386.725	99.704541	92.609374	90.192867
386.75	100.012033	92.536339	90.35685
386.775	100.188205	92.3246	90.496967
386.8	100.073172	92.129383	90.512317
386.825	99.705148	92.03993	90.37255
386.85	99.175475	92.031357	90.200883
386.875	98.577648	92.113035	89.967008
386.9	98.024959	92.275583	89.561592
386.925	97.665189	92.454713	89.0782
386.95	97.534164	92.600991	88.766358
386.975	97.519123	92.690557	88.711417
387	97.534115	92.763539	88.742908
387.025	97.618598	92.877948	88.672142
387.05	97.802902	93.162852	88.516917
387.075	97.963787	93.577252	88.227992
387.1	98.033287	93.951965	87.72145
387.125	98.109451	94.162765	87.034908
387.15	98.378303	94.195687	86.395383
387.175	98.845689	94.171704	85.981992
387.2	99.398197	94.163383	85.732942
387.225	99.881566	94.138779	85.561042
387.25	100.23373	94.098343	85.405567
387.275	100.441041	94.057599	85.288067
387.3	100.525344	94.025243	85.202292
387.325	100.494721	94.024687	85.272533
387.35	100.31873	94.114443	85.569075
387.375	100.035066	94.30153	86.021517
387.4	99.796664	94.415565	86.504733
387.425	99.843156	94.350043	86.980142
387.45	100.165049	94.147313	87.409433
387.475	100.59432	93.927	87.744725
387.5	100.977803	93.698991	87.877233
387.525	101.200869	93.447009	87.822592
387.55	101.208418	93.268122	87.643308
387.575	101.039566	93.316878	87.385875
387.6	100.824869	93.585452	87.073733
387.625	100.594426	93.943148	86.831883
387.65	100.272705	94.293765	86.855342
387.675	99.842664	94.562148	87.112775
387.7	99.413098	94.740965	87.424733
387.725	99.16	94.757357	87.713475
387.75	99.075631	94.619096	88.001808
387.775	99.045664	94.382939	88.25145
387.8	99.00732	94.04947	88.360142
387.825	99.04509	93.650652	88.298117
387.85	99.183148	93.284878	88.1733
387.875	99.359434	93.01593	88.0177
387.9	99.528459	92.918104	87.806633
387.925	99.697541	92.991339	87.627283
387.95	99.843205	93.203078	87.5805
387.975	99.927393	93.463452	87.643175
388	99.935123	93.683583	87.674125
388.025	99.912172	93.773087	87.6899
388.05	99.82032	93.7888	87.869058
388.075	99.551533	93.7888	88.212742
388.1	99.091705	93.8624	88.524042
388.125	98.485098	94.041035	88.688075
388.15	97.871934	94.374696	88.7267
388.175	97.373754	94.7568	88.6414
388.2	97.14325	95.025678	88.3992
388.225	97.273344	95.098478	88.064317
388.25	97.703254	95.058043	87.822125
388.275	98.224795	94.936296	87.6507
388.3	98.692467	94.741016	87.386242
388.325	99.037951	94.431448	86.9334
388.35	99.359721	94.082067	86.371858
388.375	99.743557	93.732253	85.779492
388.4	100.23418	93.333559	85.14765
388.425	100.739975	92.877599	84.649383
388.45	101.146992	92.495487	84.446292
388.475	101.353607	92.28407	84.52385
388.5	101.3765	92.194383	84.711709
388.525	101.300148	92.145374	84.875461
388.55	101.200205	92.113078	85.093615
388.575	101.07773	92.13687	85.421175
388.6	100.947697	92.129357	85.834442
388.625	100.809639	92.031339	86.317825
388.65	100.686869	91.86867	86.987875
388.675	100.579434	91.75507	87.7912
388.7	100.548639	91.673139	88.531967
388.725	100.656016	91.559539	89.00785
388.75	100.855082	91.429226	89.280883
388.775	100.970475	91.380783	89.421242
388.8	100.855254	91.478243	89.444575
388.825	100.602041	91.673704	89.389458
388.85	100.348943	91.974513	89.350892
388.875	100.134664	92.372948	89.420708
388.9	99.912008	92.828903	89.584583
388.925	99.651475	93.210883	89.803092
388.95	99.35968	93.496157	89.919642
388.975	99.014828	93.699323	89.74845
389	98.654344	93.748143	89.225775
389.025	98.340115	93.561254	88.5712
389.05	98.17132	93.23536	88.025133
389.075	98.148303	92.886052	87.635083
389.1	98.239639	92.601278	87.393783
389.125	98.485418	92.405635	87.339442
389.15	98.838107	92.381165	87.455702
389.175	99.19132	92.536009	87.611776
389.2	99.436811	92.836939	87.744276
389.225	99.528156	93.21973	87.908679
389.25	99.497951	93.642765	88.134092
389.275	99.375066	94.033452	88.3448
389.3	99.283033	94.24413	88.407183
389.325	99.344738	94.236313	88.375933
389.35	99.528402	94.065817	88.368492
389.375	99.682148	93.804826	88.438435
389.4	99.666975	93.561226	88.532483
389.425	99.567148	93.430791	88.649325
389.45	99.45918	93.414461	88.742475
389.475	99.39823	93.423217	88.71895
389.5	99.383123	93.227626	88.516867
389.525	99.382648	92.836757	88.212283
389.55	99.336918	92.422035	87.962875
389.575	99.129426	92.145757	87.744783
389.6	98.769246	92.047548	87.479842
389.625	98.400803	92.153565	87.252942
389.65	98.14823	92.494801	87.19895
389.675	98.063459	93.040071	87.346808
389.7	98.14759	93.594041	87.619667
389.725	98.37827	94.016398	87.970558
389.75	98.707959	94.27677	88.25895
389.775	98.968443	94.431491	88.228058
389.8	99.083492	94.415282	87.705208
389.825	99.052869	94.228205	86.886933
389.85	98.953697	93.967713	86.137892
389.875	98.837885	93.861877	85.693492
389.9	98.708148	93.935729	85.553608
389.925	98.616172	94.04107	85.694083
389.95	98.661721	94.02523	86.052717
389.975	98.899426	93.82107	86.450458
390	99.359434	93.455296	86.684383
390.025	100.019738	92.975673	86.801115
390.05	100.755443	92.527609	86.980158
390.075	101.315918	92.29147	87.253492
390.1	101.49209	92.365261	87.5264
390.125	101.315451	92.633652	87.744842
390.15	100.916566	92.975209	87.96305
390.175	100.440984	93.349739	88.126558
390.2	100.019025	93.666635	88.095183
390.225	99.750639	93.854339	87.923933
390.25	99.604918	93.902783	87.78375
390.275	99.543967	93.959548	87.744933
390.3	99.566508	94.163209	87.666483
390.325	99.674057	94.504496	87.534158
390.35	99.804443	94.863247	87.4247
390.375	99.873361	95.1474	87.300242
390.4	99.842803	95.277952	87.034592
390.425	99.789123	95.196893	86.668417
390.45	99.720393	94.919563	86.403425
390.475	99.559098	94.489069	86.309858
390.5	99.321221	93.959697	86.286651
390.525	99.091484	93.381754	86.309866
390.55	98.923041	92.829026	86.449984
390.575	98.753721	92.470652	86.723375
390.6	98.547221	92.373452	87.011525
390.625	98.247516	92.470974	87.284917
390.65	97.848869	92.706757	87.650808
390.675	97.335111	93.089435	88.071692
390.7	96.867139	93.634217	88.360917
390.725	96.591025	94.292974	88.39925
390.75	96.568008	94.960296	88.235558
390.775	96.767066	95.562409	87.931683
390.8	97.13591	96.001843	87.510375
390.825	97.66518	96.246565	87.113175
390.85	98.155984	96.417052	86.871633
390.875	98.454869	96.522452	86.754608
390.9	98.554164	96.489957	86.6605
390.925	98.661836	96.262009	86.621692
390.95	98.838598	95.977289	86.746858
390.975	99.068287	95.733313	86.949117
391	99.367352	95.473565	87.050892
391.025	99.758393	95.131026	87.042975
391.05	100.226254	94.814513	87.027075
391.075	100.663951	94.610478	87.058742
391.1	100.970803	94.521226	87.050417
391.125	101.11641	94.53707	87.011908
391.15	101.131508	94.692409	86.97245
391.175	101.0085	94.96067	86.949475
391.2	100.770787	95.1642	86.894308
391.225	100.44918	95.179913	86.839975
391.25	100.065451	95.033878	86.832658
391.275	99.658656	94.822009	86.700102
391.3	99.313516	94.618466	86.309628
391.325	99.114393	94.440264	85.834092
391.35	99.08377	94.341939	85.600633
391.375	99.083361	94.342372	85.7092
391.4	99.06873	94.277343	86.021333
391.425	99.121885	94.049396	86.4427
391.45	99.252631	93.715983	86.85585
391.475	99.359484	93.37407	87.074125
391.5	99.321484	93.097243	86.972692
391.525	99.175828	92.918113	86.676092
391.55	98.969049	92.86973	86.388
391.575	98.677549	92.893574	86.146158
391.6	98.354779	92.861339	85.919908
391.625	98.155311	92.730974	85.772
391.65	98.171296	92.568365	85.764092
391.675	98.378205	92.446626	85.842125
391.7	98.715779	92.3162	85.857775
391.725	99.114721	92.210296	85.811175
391.75	99.52818	92.218557	85.834267
391.775	99.85791	92.405574	86.005992
391.8	100.05732	92.707122	86.302125
391.825	100.18777	93.031904	86.723192
391.85	100.303221	93.381896	87.222008
391.875	100.372492	93.675183	87.690217
391.9	100.441164	93.813574	88.040992
391.925	100.563525	93.756496	88.321592
391.95	100.717508	93.536565	88.602242
391.975	100.756033	93.284209	88.8126
392	100.579041	93.048878	88.8126
392.025	100.279746	92.845148	88.6726
392.05	99.950541	92.715278	88.570933
392.075	99.589598	92.698261	88.563075
392.1	99.190885	92.796078	88.555818
392.125	98.776951	92.926826	88.609868
392.15	98.37841	93.064461	88.836417
392.175	97.986549	93.235574	89.139987
392.2	97.687418	93.430722	89.225935
392.225	97.626828	93.577365	88.94575
392.25	97.802533	93.585809	88.516817
392.275	98.040475	93.463261	88.173358
392.3	98.217238	93.243383	87.986567
392.325	98.32427	93.048478	87.9243
392.35	98.4395	92.991765	87.95525
392.375	98.562279	93.146365	87.970542
392.4	98.646877	93.471574	87.807275
392.425	98.700213	93.813308	87.393342
392.45	98.815139	94.106533	86.886683
392.475	99.060623	94.285289	86.473592
392.5	99.49773	94.236719	86.263417
392.525	100.088238	93.903122	86.309908
392.55	100.678852	93.390087	86.535858
392.575	101.147164	92.958974	86.809192
392.6	101.468934	92.844826	86.964908
392.625	101.668402	93.040478	87.0427
392.65	101.729934	93.398122	87.128175
392.675	101.592057	93.796878	87.260917
392.7	101.361213	94.089678	87.401217
392.725	101.223516	94.228374	87.526217
392.75	101.215443	94.285391	87.682583
392.775	101.192615	94.341904	87.884783
392.8	100.985951	94.415322	88.102883
392.825	100.609967	94.456061	88.3605
392.85	100.188426	94.504687	88.719067
392.875	99.720344	94.611017	89.124367
